index,date,open,high,low,close,volume
0,"2020/12/31, 05:30:00",0.90266,0.90268,0.90228,0.90246,1e+100
1,"2020/12/31, 06:00:00",0.90246,0.90257,0.90231,0.90248,1e+100
2,"2020/12/31, 06:30:00",0.90248,0.90257,0.90199,0.90199,1e+100
3,"2020/12/31, 07:00:00",0.90199,0.90205,0.90149,0.90154,1e+100
4,"2020/12/31, 07:30:00",0.90154,0.90196,0.9015,0.90195,1e+100
5,"2020/12/31, 08:00:00",0.90195,0.9024,0.9015,0.90155,1e+100
6,"2020/12/31, 08:30:00",0.90155,0.9023,0.90054,0.90057,1e+100
7,"2020/12/31, 09:00:00",0.90057,0.9011,0.90028,0.90036,1e+100
8,"2020/12/31, 09:30:00",0.90036,0.90048,0.89942,0.90001,1e+100
9,"2020/12/31, 10:00:00",0.90001,0.90027,0.89897,0.89941,1e+100
10,"2020/12/31, 10:30:00",0.89941,0.90018,0.89898,0.899,1e+100
11,"2020/12/31, 11:00:00",0.899,0.9,0.89778,0.89781,1e+100
12,"2020/12/31, 11:30:00",0.89781,0.89878,0.89759,0.89801,1e+100
13,"2020/12/31, 12:00:00",0.89801,0.90016,0.89801,0.90013,1e+100
14,"2020/12/31, 12:30:00",0.90013,0.90018,0.89808,0.89939,1e+100
15,"2020/12/31, 13:00:00",0.89939,0.89957,0.89782,0.8984,1e+100
16,"2020/12/31, 13:30:00",0.8984,0.89874,0.89757,0.89823,1e+100
17,"2020/12/31, 14:00:00",0.89823,0.90094,0.89763,0.90069,1e+100
18,"2020/12/31, 14:30:00",0.90069,0.90114,0.89966,0.89992,1e+100
19,"2020/12/31, 15:00:00",0.89992,0.90004,0.89895,0.89959,1e+100
20,"2020/12/31, 15:30:00",0.89959,0.89974,0.89788,0.89821,1e+100
21,"2020/12/31, 16:00:00",0.89821,0.89837,0.89634,0.89782,1e+100
22,"2020/12/31, 16:30:00",0.89782,0.8979,0.89511,0.89523,1e+100
23,"2020/12/31, 17:00:00",0.89523,0.89584,0.8947,0.89564,1e+100
24,"2020/12/31, 17:30:00",0.89564,0.89635,0.89491,0.89506,1e+100
25,"2020/12/31, 18:00:00",0.89506,0.89551,0.89428,0.89481,1e+100
26,"2020/12/31, 18:30:00",0.89481,0.89575,0.89463,0.89556,1e+100
27,"2020/12/31, 19:00:00",0.89556,0.89565,0.89457,0.89506,1e+100
28,"2020/12/31, 19:30:00",0.89506,0.89509,0.89433,0.89441,1e+100
29,"2020/12/31, 20:00:00",0.89441,0.89463,0.89365,0.89374,1e+100
30,"2020/12/31, 20:30:00",0.89374,0.89442,0.89328,0.89341,1e+100
31,"2020/12/31, 21:00:00",0.89341,0.89399,0.89334,0.89353,1e+100
32,"2020/12/31, 21:30:00",0.89353,0.89407,0.89332,0.89332,1e+100
33,"2020/12/31, 22:00:00",0.89332,0.89406,0.89324,0.89381,1e+100
34,"2020/12/31, 22:30:00",0.89381,0.89434,0.89372,0.89391,1e+100
35,"2021/01/03, 23:00:00",0.89391,0.89646,0.89391,0.89591,1e+100
36,"2021/01/03, 23:30:00",0.89591,0.89603,0.89542,0.89545,1e+100
37,"2021/01/04, 00:00:00",0.89545,0.89591,0.8953,0.89545,1e+100
38,"2021/01/04, 00:30:00",0.89545,0.89558,0.89513,0.89543,1e+100
39,"2021/01/04, 01:00:00",0.89543,0.89607,0.89516,0.89605,1e+100
40,"2021/01/04, 01:30:00",0.89605,0.89607,0.89497,0.89526,1e+100
41,"2021/01/04, 02:00:00",0.89526,0.89566,0.89489,0.8949,1e+100
42,"2021/01/04, 02:30:00",0.8949,0.89555,0.89479,0.8955,1e+100
43,"2021/01/04, 03:00:00",0.8955,0.89564,0.89505,0.89531,1e+100
44,"2021/01/04, 03:30:00",0.89531,0.89541,0.8947,0.89493,1e+100
45,"2021/01/04, 04:00:00",0.89493,0.89507,0.89463,0.89503,1e+100
46,"2021/01/04, 04:30:00",0.89503,0.8951,0.89444,0.89482,1e+100
47,"2021/01/04, 05:00:00",0.89482,0.89515,0.8944,0.89508,1e+100
48,"2021/01/04, 05:30:00",0.89508,0.89546,0.89503,0.89532,1e+100
49,"2021/01/04, 06:00:00",0.89532,0.89569,0.89516,0.8956,1e+100
50,"2021/01/04, 06:30:00",0.8956,0.89587,0.89528,0.89561,1e+100
51,"2021/01/04, 07:00:00",0.89561,0.89564,0.89517,0.89548,1e+100
52,"2021/01/04, 07:30:00",0.89548,0.89569,0.89533,0.89557,1e+100
53,"2021/01/04, 08:00:00",0.89557,0.89587,0.89509,0.89576,1e+100
54,"2021/01/04, 08:30:00",0.89576,0.89618,0.89526,0.89601,1e+100
55,"2021/01/04, 09:00:00",0.89601,0.8974,0.89571,0.89714,1e+100
56,"2021/01/04, 09:30:00",0.89714,0.89781,0.89693,0.89705,1e+100
57,"2021/01/04, 10:00:00",0.89705,0.89879,0.89677,0.89871,1e+100
58,"2021/01/04, 10:30:00",0.89871,0.89964,0.89859,0.89907,1e+100
59,"2021/01/04, 11:00:00",0.89907,0.89922,0.89814,0.89846,1e+100
60,"2021/01/04, 11:30:00",0.89846,0.89867,0.89752,0.89773,1e+100
61,"2021/01/04, 12:00:00",0.89773,0.89878,0.89735,0.89878,1e+100
62,"2021/01/04, 12:30:00",0.89878,0.89953,0.89864,0.89928,1e+100
63,"2021/01/04, 13:00:00",0.89928,0.90079,0.89923,0.90015,1e+100
64,"2021/01/04, 13:30:00",0.90015,0.90115,0.89968,0.90108,1e+100
65,"2021/01/04, 14:00:00",0.90108,0.90287,0.9008,0.90192,1e+100
66,"2021/01/04, 14:30:00",0.90192,0.90263,0.9015,0.90259,1e+100
67,"2021/01/04, 15:00:00",0.90259,0.90336,0.90211,0.90315,1e+100
68,"2021/01/04, 15:30:00",0.90315,0.90359,0.90227,0.90313,1e+100
69,"2021/01/04, 16:00:00",0.90313,0.90451,0.90311,0.90448,1e+100
70,"2021/01/04, 16:30:00",0.90448,0.90451,0.90323,0.90381,1e+100
71,"2021/01/04, 17:00:00",0.90381,0.90397,0.90254,0.90261,1e+100
72,"2021/01/04, 17:30:00",0.90261,0.90447,0.90259,0.9043,1e+100
73,"2021/01/04, 18:00:00",0.9043,0.90488,0.90407,0.90431,1e+100
74,"2021/01/04, 18:30:00",0.90431,0.90482,0.90296,0.90321,1e+100
75,"2021/01/04, 19:00:00",0.90321,0.90358,0.90299,0.90347,1e+100
76,"2021/01/04, 19:30:00",0.90347,0.90364,0.90287,0.90327,1e+100
