index,date,open,high,low,close,volume
0,"2020/12/31, 06:00:00",1.36146,1.36225,1.36144,1.36221,1e+100
1,"2020/12/31, 06:30:00",1.36221,1.36284,1.36221,1.36251,1e+100
2,"2020/12/31, 07:00:00",1.36251,1.36365,1.36249,1.36357,1e+100
3,"2020/12/31, 07:30:00",1.36357,1.3636,1.36266,1.36278,1e+100
4,"2020/12/31, 08:00:00",1.36278,1.36447,1.36262,1.3643,1e+100
5,"2020/12/31, 08:30:00",1.3643,1.3656,1.36322,1.36547,1e+100
6,"2020/12/31, 09:00:00",1.36547,1.36587,1.36445,1.36507,1e+100
7,"2020/12/31, 09:30:00",1.36507,1.36702,1.36506,1.36678,1e+100
8,"2020/12/31, 10:00:00",1.36678,1.36686,1.36529,1.36586,1e+100
9,"2020/12/31, 10:30:00",1.36586,1.36684,1.36531,1.36592,1e+100
10,"2020/12/31, 11:00:00",1.36592,1.36803,1.36515,1.36786,1e+100
11,"2020/12/31, 11:30:00",1.36786,1.36863,1.36647,1.36747,1e+100
12,"2020/12/31, 12:00:00",1.36747,1.36747,1.36486,1.36501,1e+100
13,"2020/12/31, 12:30:00",1.36501,1.36598,1.36395,1.36487,1e+100
14,"2020/12/31, 13:00:00",1.36487,1.367,1.36448,1.36549,1e+100
15,"2020/12/31, 13:30:00",1.36549,1.36638,1.36506,1.36626,1e+100
16,"2020/12/31, 14:00:00",1.36626,1.36639,1.36294,1.36312,1e+100
17,"2020/12/31, 14:30:00",1.36312,1.36529,1.36299,1.36506,1e+100
18,"2020/12/31, 15:00:00",1.36506,1.36599,1.36467,1.36507,1e+100
19,"2020/12/31, 15:30:00",1.36507,1.36659,1.36402,1.36605,1e+100
20,"2020/12/31, 16:00:00",1.36605,1.36745,1.3654,1.36546,1e+100
21,"2020/12/31, 16:30:00",1.36546,1.36746,1.36309,1.36716,1e+100
22,"2020/12/31, 17:00:00",1.36716,1.36766,1.36533,1.36544,1e+100
23,"2020/12/31, 17:30:00",1.36544,1.36657,1.36394,1.36644,1e+100
24,"2020/12/31, 18:00:00",1.36644,1.36786,1.36583,1.36668,1e+100
25,"2020/12/31, 18:30:00",1.36668,1.36668,1.36503,1.36508,1e+100
26,"2020/12/31, 19:00:00",1.36508,1.36626,1.36504,1.36557,1e+100
27,"2020/12/31, 19:30:00",1.36557,1.36606,1.36529,1.36591,1e+100
28,"2020/12/31, 20:00:00",1.36591,1.36744,1.36538,1.36727,1e+100
29,"2020/12/31, 20:30:00",1.36727,1.36752,1.36557,1.3668,1e+100
30,"2020/12/31, 21:00:00",1.3668,1.36714,1.36635,1.36709,1e+100
31,"2020/12/31, 21:30:00",1.36709,1.36757,1.36626,1.36756,1e+100
32,"2020/12/31, 22:00:00",1.36756,1.36796,1.36703,1.3672,1e+100
33,"2020/12/31, 22:30:00",1.3672,1.36736,1.36619,1.36659,1e+100
34,"2021/01/03, 23:00:00",1.36659,1.36659,1.3649,1.36589,1e+100
35,"2021/01/03, 23:30:00",1.36589,1.36637,1.36564,1.36611,1e+100
36,"2021/01/04, 00:00:00",1.36611,1.367,1.3657,1.36692,1e+100
37,"2021/01/04, 00:30:00",1.36692,1.36839,1.36683,1.36811,1e+100
38,"2021/01/04, 01:00:00",1.36811,1.36837,1.36663,1.36666,1e+100
39,"2021/01/04, 01:30:00",1.36666,1.36779,1.36598,1.3673,1e+100
40,"2021/01/04, 02:00:00",1.3673,1.36833,1.36713,1.36828,1e+100
41,"2021/01/04, 02:30:00",1.36828,1.369,1.36772,1.36827,1e+100
42,"2021/01/04, 03:00:00",1.36827,1.36908,1.36812,1.3688,1e+100
43,"2021/01/04, 03:30:00",1.3688,1.3695,1.36833,1.36926,1e+100
44,"2021/01/04, 04:00:00",1.36926,1.3695,1.369,1.36946,1e+100
45,"2021/01/04, 04:30:00",1.36946,1.36962,1.3693,1.36957,1e+100
46,"2021/01/04, 05:00:00",1.36957,1.36985,1.36849,1.36852,1e+100
47,"2021/01/04, 05:30:00",1.36852,1.36866,1.36764,1.36813,1e+100
48,"2021/01/04, 06:00:00",1.36813,1.36827,1.36684,1.36725,1e+100
49,"2021/01/04, 06:30:00",1.36725,1.36863,1.36722,1.36838,1e+100
50,"2021/01/04, 07:00:00",1.36838,1.36868,1.36739,1.36751,1e+100
51,"2021/01/04, 07:30:00",1.36751,1.36862,1.36751,1.36856,1e+100
52,"2021/01/04, 08:00:00",1.36856,1.37029,1.36854,1.36928,1e+100
53,"2021/01/04, 08:30:00",1.36928,1.37032,1.36799,1.36878,1e+100
54,"2021/01/04, 09:00:00",1.36878,1.3696,1.36725,1.36793,1e+100
55,"2021/01/04, 09:30:00",1.36793,1.36929,1.36773,1.36912,1e+100
56,"2021/01/04, 10:00:00",1.36912,1.36967,1.36773,1.36802,1e+100
57,"2021/01/04, 10:30:00",1.36802,1.36825,1.36648,1.36735,1e+100
58,"2021/01/04, 11:00:00",1.36735,1.3685,1.3671,1.36826,1e+100
59,"2021/01/04, 11:30:00",1.36826,1.36968,1.36772,1.36931,1e+100
60,"2021/01/04, 12:00:00",1.36931,1.37041,1.36827,1.36828,1e+100
61,"2021/01/04, 12:30:00",1.36828,1.36842,1.3665,1.36701,1e+100
62,"2021/01/04, 13:00:00",1.36701,1.36706,1.3646,1.3664,1e+100
63,"2021/01/04, 13:30:00",1.3664,1.36706,1.36504,1.36544,1e+100
64,"2021/01/04, 14:00:00",1.36544,1.36571,1.36141,1.3625,1e+100
65,"2021/01/04, 14:30:00",1.3625,1.36381,1.36234,1.3626,1e+100
66,"2021/01/04, 15:00:00",1.3626,1.36319,1.36199,1.36262,1e+100
67,"2021/01/04, 15:30:00",1.36262,1.36319,1.36023,1.3608,1e+100
68,"2021/01/04, 16:00:00",1.3608,1.36083,1.35666,1.3567,1e+100
69,"2021/01/04, 16:30:00",1.3567,1.35854,1.35618,1.35779,1e+100
70,"2021/01/04, 17:00:00",1.35779,1.3596,1.35705,1.35914,1e+100
71,"2021/01/04, 17:30:00",1.35914,1.35918,1.35496,1.35503,1e+100
72,"2021/01/04, 18:00:00",1.35503,1.35586,1.35419,1.35559,1e+100
73,"2021/01/04, 18:30:00",1.35559,1.35715,1.35465,1.35663,1e+100
74,"2021/01/04, 19:00:00",1.35663,1.35689,1.35585,1.35586,1e+100
75,"2021/01/04, 19:30:00",1.35586,1.35666,1.35517,1.35634,1e+100
76,"2021/01/04, 20:00:00",1.35634,1.35647,1.35521,1.35579,1e+100
77,"2021/01/04, 20:30:00",1.35579,1.35676,1.35529,1.35666,1e+100
78,"2021/01/04, 21:00:00",1.35666,1.35679,1.35516,1.35558,1e+100
79,"2021/01/04, 21:30:00",1.35558,1.35684,1.35534,1.35684,1e+100
80,"2021/01/04, 22:00:00",1.35684,1.35781,1.35658,1.35687,1e+100
81,"2021/01/04, 22:30:00",1.35687,1.35794,1.35545,1.35697,1e+100
82,"2021/01/04, 23:00:00",1.35697,1.35752,1.35697,1.3574,1e+100
83,"2021/01/04, 23:30:00",1.3574,1.35777,1.35721,1.35758,1e+100
84,"2021/01/05, 00:00:00",1.35758,1.35787,1.35649,1.3565,1e+100
85,"2021/01/05, 00:30:00",1.3565,1.35713,1.35637,1.35712,1e+100
86,"2021/01/05, 01:00:00",1.35712,1.35746,1.35621,1.35733,1e+100
87,"2021/01/05, 01:30:00",1.35733,1.35774,1.35658,1.35714,1e+100
88,"2021/01/05, 02:00:00",1.35714,1.35789,1.35682,1.35773,1e+100
